	id	Ranked topics
0	Abbes_Voyage	[(0.162215490908503, 20), (0.0641198985536369, 1), (0.0573305306784023, 4), (0.0571107221485111, 6), (0.0469357407627485, 13), (0.0442406132421588, 10), (0.0433149516336549, 32), (0.0428550745629221, 28), (0.0411867829679844, 23), (0.0376262274406899, 5)]
1	AndreSerieys_Comte	[(0.096773504925299, 0), (0.0597867539942143, 6), (0.0564835417279626, 18), (0.0510461002004577, 16), (0.0406853932689983, 37), (0.0375539926834803, 32), (0.0367740777358539, 38), (0.0366857421302836, 27), (0.0364531470720555, 12), (0.0364470096271701, 28)]
2	Anonym_Enfant	[(0.0851536185057717, 16), (0.082756923279482, 30), (0.0683479270004173, 11), (0.0640616464472859, 38), (0.0559667682882326, 5), (0.0498253571676253, 33), (0.0487371525898073, 15), (0.0438183224548035, 6), (0.0393251058607552, 22), (0.034451577437603, 10)]
3	Anonym_Histoire	[(0.1389531842497501, 31), (0.0710677987264389, 18), (0.0609967665590488, 0), (0.0435031536145047, 6), (0.0425684129545279, 4), (0.0404002833575613, 24), (0.0389725230982176, 23), (0.0355187762224343, 17), (0.0353678605356305, 32), (0.034422806121413, 36)]
4	Anonym_Suzon	[(0.0713681895792234, 6), (0.0654946445723179, 18), (0.0508631524128619, 16), (0.0471652044480269, 30), (0.0436912812461872, 24), (0.0421037482830925, 36), (0.0419466644352562, 12), (0.0408099739141361, 23), (0.0384052798204058, 15), (0.0352888391959125, 10)]
5	Anonyme_Venus	[(0.0954909215866587, 22), (0.0781818710857454, 16), (0.0700644934317804, 30), (0.0611123681201401, 10), (0.0536367730760877, 15), (0.0506920455311051, 23), (0.0442458879710339, 5), (0.0422061202098278, 36), (0.0389088959965584, 38), (0.0380155662373581, 11)]
6	Anonyme_Zoloe	[(0.1173907638718467, 22), (0.0670442140445859, 5), (0.0496627607692601, 23), (0.044925102026864, 11), (0.0419732847226458, 21), (0.0414666488741937, 20), (0.0401105074215705, 15), (0.0381072794135556, 33), (0.0356210973306318, 1), (0.030750630620663, 13)]
7	Arnaud_Adelson	[(0.1653272024006556, 29), (0.1036699738264364, 7), (0.075142890287532, 35), (0.0736848200912636, 15), (0.0719783370920452, 21), (0.0606535551577118, 11), (0.0488870103903875, 1), (0.0441496137313001, 13), (0.0332986603489864, 38), (0.0328537460076281, 26)]
8	Arnaud_Anne	[(0.2191506220263252, 29), (0.1002354216081368, 17), (0.084185583677941, 35), (0.0710540797361389, 11), (0.0649117920263184, 3), (0.0609539515551383, 7), (0.0533846145540499, 15), (0.0419638715155709, 21), (0.0291035233343008, 18), (0.0274112408300176, 6)]
9	Arnaud_Bal	[(0.1626758124207238, 15), (0.1039665065777619, 35), (0.0855670692079368, 23), (0.0621522283597225, 29), (0.0559314994508305, 13), (0.0511773906193461, 11), (0.0433527694278667, 10), (0.0402747502045981, 16), (0.0293812863381508, 18), (0.0282852745297238, 1)]
10	Arnaud_Batilde	[(0.1728306306508402, 35), (0.1661642453562032, 29), (0.0760911528676243, 15), (0.0689782945495365, 39), (0.0651526020287161, 11), (0.052022580191764, 17), (0.0468721075251866, 1), (0.0421231818734734, 18), (0.039225680811444, 13), (0.0361579459825006, 32)]
11	Arnaud_Clary	[(0.1543206174498761, 29), (0.1096210552327347, 35), (0.0631320843325927, 15), (0.0587321901449407, 11), (0.0583784372527206, 21), (0.0570268942085118, 17), (0.0442262553463686, 7), (0.0426448795336996, 13), (0.0369352365444096, 3), (0.033776441358966, 1)]
12	Arnaud_Epoux	[(0.2045221986636879, 29), (0.1235881361365678, 35), (0.0772534182977376, 17), (0.0756625536541364, 15), (0.0472202846601418, 13), (0.0442203189727408, 1), (0.0389001921557248, 18), (0.038342221354222, 11), (0.0318093254481599, 3), (0.029977922102273, 36)]
13	Arnaud_Fanny	[(0.1263476716487529, 29), (0.0990618266119168, 7), (0.094776910158239, 35), (0.076457220784825, 21), (0.0719056591776196, 11), (0.0510493494811365, 15), (0.042703508498398, 17), (0.0421329300656394, 3), (0.0401324982246473, 23), (0.040082641828747, 9)]
14	Arnaud_Julie	[(0.1652851917103754, 29), (0.0990924738375401, 23), (0.0972902696142093, 35), (0.055457214924386, 17), (0.0494673573322213, 11), (0.0459056555589171, 1), (0.0440907371388386, 15), (0.0411500500568649, 18), (0.0392258807284035, 21), (0.0376845118587439, 9)]
15	Arnaud_Matinees	[(0.1776737478937607, 7), (0.1011525394868985, 29), (0.0919317597701342, 35), (0.059988602832742, 15), (0.0575605368043645, 18), (0.0549357344332917, 17), (0.0462022633768467, 36), (0.039463136572856, 13), (0.0393205188512335, 1), (0.0392050198969482, 11)]
16	Arnaud_Nancy	[(0.1459483919183359, 29), (0.088964020397612, 35), (0.0776277748995109, 23), (0.0727610199701589, 11), (0.0689527858003856, 18), (0.045420394102595, 3), (0.0449683956628091, 21), (0.0345272525658004, 1), (0.0336454370839763, 15), (0.0328389517389168, 26)]
17	Arnaud_Sargines	[(0.0924961032248658, 2), (0.0840683935505311, 39), (0.0795974091001226, 15), (0.0750638108715823, 35), (0.0584464695413406, 3), (0.0579764989301759, 18), (0.0553484896051767, 29), (0.0486971709960672, 11), (0.0463458888771939, 1), (0.0384234087627294, 24)]
18	Arnaud_Selicourt	[(0.2124228545930178, 35), (0.1345899489416769, 29), (0.0671517059910909, 25), (0.0661010575289221, 13), (0.0597304367636188, 1), (0.0597113840509684, 15), (0.0490299729257842, 11), (0.0367163289528471, 18), (0.030663543940643, 26), (0.0269136181528718, 36)]
19	Arnaud_Sidney	[(0.1633041159316476, 29), (0.1237352894318755, 17), (0.0843476141589818, 15), (0.0636855484000507, 35), (0.0562032002125489, 3), (0.0513139247905378, 11), (0.0396468223447512, 23), (0.0344706722115313, 1), (0.030692795601237, 13), (0.0292385017991261, 21)]
20	Arnaud_Zenothemis	[(0.1964826681145061, 29), (0.1182921430488531, 35), (0.0795516734272796, 32), (0.0614754194740574, 21), (0.0581076809472582, 15), (0.0438487364185298, 11), (0.0436138468162, 17), (0.037396357300425, 18), (0.0314757864869787, 13), (0.0311265706887372, 23)]
21	BarbeMarbois_Parisienne	[(0.1132544550902662, 23), (0.0710765275004407, 10), (0.0657763218670722, 15), (0.0565195745162555, 1), (0.0551651330038146, 5), (0.0535293995471671, 6), (0.0476621755024458, 35), (0.0465995500484457, 28), (0.040573718003416, 25), (0.0396225971015445, 18)]
22	Barthe_Femme	[(0.1003632427460032, 23), (0.0780182892078228, 10), (0.0739756350315932, 15), (0.0676021857220644, 35), (0.0562606733757737, 20), (0.0463944906965291, 25), (0.038776659652063, 11), (0.0368273598063451, 5), (0.0363477225236702, 13), (0.0317412152650609, 6)]
23	Bastide_Maison	[(0.1307807102864722, 5), (0.1168472736651481, 33), (0.0961190539601293, 13), (0.0757080314939906, 35), (0.0476813280237428, 11), (0.0465535231754015, 1), (0.0444435050837252, 8), (0.0405234843346608, 36), (0.0396962174246147, 23), (0.0328978823762983, 6)]
24	Beauharnais_Lettres	[(0.1971266037879485, 35), (0.176633660836694, 29), (0.0804832318775862, 26), (0.0508752780863375, 34), (0.0449404690657265, 36), (0.0425863483104011, 15), (0.0406397231038206, 18), (0.0374173823922796, 1), (0.0341871054927496, 6), (0.0287627655580365, 13)]
25	Beaumont_Belle	[(0.1316933292207744, 9), (0.1079180610703438, 16), (0.0771182015405025, 29), (0.0754518638005112, 10), (0.0691020276679114, 12), (0.062441545713038, 6), (0.0392717642270535, 13), (0.0343395923928872, 39), (0.0323087862294183, 34), (0.0312010628925249, 35)]
26	Beaumont_Clarice	[(0.0677504479044864, 18), (0.0593373974027298, 37), (0.0545166529906576, 7), (0.05188142708076, 17), (0.0499359111585318, 9), (0.048354807863734, 36), (0.0465163325200471, 28), (0.0441147621980555, 38), (0.0435734795319499, 24), (0.0378111172205772, 10)]
27	Beaumont_Prince	[(0.1074630182972085, 39), (0.0960743242699379, 21), (0.0717860836102749, 6), (0.066207290297211, 12), (0.0596730438204382, 11), (0.0534336063820847, 10), (0.0489121233777588, 15), (0.0424802630064503, 35), (0.0368292635100607, 17), (0.0351928375010093, 9)]
28	Beckford_Vathek	[(0.112833790326851, 27), (0.1058598359233714, 39), (0.0979417268835786, 33), (0.069890780242044, 11), (0.0686935688904569, 12), (0.05731960666057, 5), (0.047597165016656, 10), (0.0417806427594589, 6), (0.031165546468141, 29), (0.0297726140535529, 13)]
29	Bellin_Nuit	[(0.3099082355797058, 33), (0.0626708970228955, 10), (0.0585546501584833, 13), (0.0577908286573784, 11), (0.0568721834854367, 20), (0.03347659888988, 6), (0.0306979770965271, 1), (0.0299335818025363, 16), (0.0293880397122187, 5), (0.0290983278150827, 27)]
30	Benoist_Elisabeth	[(0.1186557725356214, 35), (0.0930709493459169, 18), (0.0788612345707157, 34), (0.0641296407963155, 36), (0.0600827061856204, 15), (0.0594861143053991, 29), (0.0417075781348334, 1), (0.0403985278274373, 17), (0.0369196579119735, 19), (0.0368981424308758, 25)]
31	Bernardin_Chaumiere	[(0.145845495861702, 27), (0.1133738626341736, 0), (0.1022533433120702, 31), (0.0480907281921197, 13), (0.0465029930690816, 12), (0.0410897710382574, 38), (0.0409070110962193, 20), (0.0371922412765471, 33), (0.026312934945887, 11), (0.0261802288777831, 16)]
32	Bernardin_Paul	[(0.1852705326715406, 27), (0.0589355519347512, 20), (0.0489454287603473, 28), (0.0464185213221729, 17), (0.0402528152208589, 6), (0.0331445970104081, 9), (0.0323254735935363, 32), (0.0321970846204537, 4), (0.0303749567641552, 0), (0.030365306578814, 24)]
33	Berquin_Enfants	[(0.1469412602307009, 10), (0.1250249690961943, 9), (0.1137850698711856, 12), (0.0595918334485615, 16), (0.0488799732175009, 6), (0.0486471999469746, 11), (0.046723718900456, 5), (0.0417959342960434, 28), (0.0337519518387064, 33), (0.0310285803595294, 27)]
34	Blanchard_Philetas	[(0.1809291793849669, 5), (0.0912463004844546, 15), (0.0678078832087378, 6), (0.0676042452168093, 27), (0.0642275977332517, 3), (0.0623332594091575, 29), (0.0570722855212187, 11), (0.051460497473974, 35), (0.0416041487118674, 13), (0.0380838016097527, 28)]
35	Boismortier_Histoire	[(0.3510258724491867, 22), (0.0714292666210329, 35), (0.0555140706086551, 13), (0.0437509049175098, 6), (0.0394434590592145, 34), (0.0386941723936316, 15), (0.0339412748229876, 9), (0.0317468608380558, 11), (0.0300760792468086, 10), (0.0208133605712857, 27)]
36	Boufflers_Reine	[(0.0779028500435917, 15), (0.0731014438588217, 28), (0.0721170629706574, 6), (0.0541807456239509, 9), (0.0483928356953353, 38), (0.0456571177958806, 39), (0.0427157509662419, 16), (0.0400162231089239, 20), (0.0335941909576362, 37), (0.0324572672354856, 23)]
37	Brument_Henriette	[(0.0776793565340115, 6), (0.0751721015147885, 38), (0.0748515146698103, 29), (0.070324331128032, 21), (0.054679817993639, 16), (0.0508894128029677, 13), (0.0479191080897593, 15), (0.0471328132860938, 11), (0.0467355408942498, 35), (0.0410587156397498, 18)]
38	CastilhonJL_Zingha	[(0.1986319396258774, 32), (0.1203788620628514, 21), (0.0692160394803708, 2), (0.0653400907450798, 36), (0.0650254892377316, 18), (0.0509955377936856, 29), (0.0418628770321162, 27), (0.037838047214697, 1), (0.0292862189143416, 6), (0.0244345252467029, 35)]
39	CastilhonJ_Robert	[(0.1511354250201762, 2), (0.0503887183985277, 21), (0.0481336955130246, 6), (0.0461598521661517, 18), (0.0432140919973271, 36), (0.0427212515012653, 38), (0.0371297704962095, 13), (0.0358911328346587, 35), (0.0345599580082543, 27), (0.0316233448815251, 11)]
40	Cazotte_Diable	[(0.0744490152558115, 38), (0.0729354005543842, 1), (0.0617624914355369, 11), (0.056825961486416, 33), (0.0530975119339975, 36), (0.0490997280984092, 16), (0.043879299712229, 35), (0.0429278208186866, 5), (0.0424985787908126, 18), (0.0422553833605658, 23)]
41	Cazotte_Honneur	[(0.075721492007934, 2), (0.0732933401668467, 18), (0.0630770830970227, 1), (0.0584891298773928, 36), (0.0557307320865125, 11), (0.0555570564117924, 23), (0.05200503091776, 17), (0.0388632759539604, 13), (0.0368358456219014, 0), (0.0326411714927927, 35)]
42	Cazotte_Ollivier	[(0.0812723794662128, 2), (0.0618613519266365, 27), (0.0553043196578596, 18), (0.0536804677454769, 11), (0.0535951545699457, 38), (0.0483298115172983, 5), (0.0459600783459517, 10), (0.0452641277797262, 1), (0.0385018741514508, 33), (0.0301100825908376, 22)]
43	Charriere_Caliste	[(0.0858347810080907, 6), (0.0686297656303291, 16), (0.054605185357927, 19), (0.0538060015339023, 13), (0.0521526959525531, 10), (0.0496478180627329, 34), (0.0472401066459961, 9), (0.0445237919191241, 7), (0.044152212734598, 35), (0.0372325987320872, 23)]
44	Charriere_Femmes	[(0.0877037220513959, 10), (0.0586581197494774, 13), (0.0542488139125336, 24), (0.0459839495809235, 9), (0.0459137358679651, 16), (0.0443261439737065, 23), (0.0438962746001392, 6), (0.0363972586101514, 19), (0.0361394225388514, 35), (0.0351095407079747, 11)]
45	Charriere_Lausanne	[(0.1433564022491178, 10), (0.1101820136835338, 9), (0.0662443717798156, 23), (0.0563535640996201, 13), (0.0526172392402074, 24), (0.0474482127789327, 16), (0.0445528721109723, 34), (0.0351941993997744, 19), (0.0349985774998562, 35), (0.0319889639597424, 11)]
46	Charriere_Neuchateloises	[(0.2323807737299044, 10), (0.0768310634630268, 34), (0.0613851539368506, 9), (0.0600989775250461, 13), (0.0552943219327694, 16), (0.0474494457186125, 6), (0.0346305056366461, 19), (0.0342271043107338, 24), (0.0335160648819148, 12), (0.0304516526554259, 28)]
47	Charriere_Noble	[(0.0980126662900874, 13), (0.0754670211722846, 3), (0.0646983017570314, 10), (0.0645583937998421, 35), (0.0635579549974787, 16), (0.0491143415824642, 11), (0.0480128504066597, 20), (0.0458120622971134, 18), (0.0338816641609558, 15), (0.0338080357383777, 9)]
48	Charriere_Observations	[(0.0815840611765587, 32), (0.0659579209189511, 6), (0.0580000544820821, 9), (0.0546866978652912, 37), (0.0524758890238581, 18), (0.0520064292397219, 24), (0.0506348460270066, 3), (0.0480968410024647, 36), (0.0463298693229379, 28), (0.0404399208030809, 39)]
49	Charriere_Ruines	[(0.0927051007384122, 9), (0.079656422520791, 10), (0.0779171708227991, 7), (0.0646827456110591, 6), (0.041556874745877, 35), (0.0403615698245084, 34), (0.0393884938615304, 37), (0.0385499001510086, 28), (0.0330006468329359, 3), (0.0329433223532804, 24)]
50	Charriere_Sainte	[(0.1320941725632875, 9), (0.0859307172651723, 10), (0.0678391341517116, 13), (0.0556937502670371, 34), (0.0475349550797681, 19), (0.0423285436593637, 6), (0.0381869563219057, 20), (0.0375814285015068, 16), (0.0373451449703608, 18), (0.0352660542724252, 24)]
51	Chaussard_Diable	[(0.1185139097675459, 20), (0.0755966691109522, 4), (0.0737360919925527, 27), (0.0627358718545895, 32), (0.0506268523481914, 5), (0.0459991179404986, 33), (0.0410836462166617, 11), (0.0366221839694061, 29), (0.0357263763913355, 1), (0.0341492256485617, 37)]
52	Chevrier_Colporteur	[(0.1222073972961572, 20), (0.104793638181952, 37), (0.0757449842752048, 23), (0.0545624729073255, 13), (0.0493618713594341, 25), (0.0369944470479398, 32), (0.0361865811007711, 10), (0.0332769555712078, 22), (0.0310551687515644, 36), (0.0299015696043209, 16)]
53	Chevrier_Magakou	[(0.1169851372495913, 39), (0.1049866193760392, 23), (0.0849764797950352, 20), (0.049148640859468, 10), (0.0413460640354072, 11), (0.0407357488684642, 15), (0.0365256549869508, 18), (0.0362411079359386, 16), (0.0359815496561296, 13), (0.0343689999860599, 6)]
54	Colombe_Plaisirs	[(0.1326105743914722, 18), (0.0861509334472059, 23), (0.0725766653941829, 15), (0.0666049744859927, 6), (0.0605253052875247, 20), (0.0488386421355074, 35), (0.0418834781917653, 10), (0.0406763733594557, 36), (0.0392009769490561, 38), (0.0336937458709496, 8)]
55	Constant_Laure	[(0.3316439382327631, 19), (0.0486475685736209, 34), (0.0374793438690862, 10), (0.036584367102366, 13), (0.0357773827337697, 1), (0.0356886320550532, 23), (0.0354892652547833, 6), (0.0340544137558989, 16), (0.0327052718794569, 35), (0.0299170885245708, 17)]
56	Constant_Mari	[(0.2483610965683954, 19), (0.0570957414429404, 28), (0.0437337597851546, 23), (0.0427133389289381, 35), (0.0419410273097357, 34), (0.0383383193986719, 38), (0.037550324460574, 6), (0.0343740320257811, 37), (0.0337787010321558, 32), (0.0327688846610891, 16)]
57	Cottin_Claire	[(0.1057982019991499, 29), (0.104458271674919, 35), (0.1025230650774326, 13), (0.072607442866382, 11), (0.0607084643180555, 15), (0.0594034513964427, 1), (0.048653118531312, 34), (0.0329388910882897, 24), (0.0302055347748179, 26), (0.0293323881584376, 36)]
58	Crebillon_Atheniennes	[(0.4442811833723945, 8), (0.0828328109645496, 35), (0.0407681043059078, 36), (0.0325000943682935, 6), (0.0306163446617555, 1), (0.0286770676808026, 32), (0.0284996219567016, 18), (0.0278698444897603, 23), (0.0262199799078065, 34), (0.0254789561800559, 15)]
59	Crebillon_Conte	[(0.2201758355682027, 8), (0.1280494396141316, 39), (0.0880836123011089, 10), (0.0593833242544847, 13), (0.0496459726801554, 35), (0.0451920736943947, 1), (0.0436209299674437, 6), (0.0360205578313047, 15), (0.033338863442425, 36), (0.0304681313717242, 18)]
60	Crebillon_Nuit	[(0.3531750805595481, 8), (0.1105392304446751, 10), (0.0725973746857513, 35), (0.0555348243512432, 13), (0.0392870108417905, 23), (0.0370667422516012, 6), (0.0310011195403597, 36), (0.0284278721573914, 18), (0.0279669992946397, 16), (0.0275954229168515, 15)]
61	DamiensGomicourt_Dorval	[(0.0983188185956963, 23), (0.0979705715130769, 35), (0.0910783235290142, 18), (0.0686909723480326, 1), (0.0523664151011536, 17), (0.0465498925138968, 15), (0.041794560976722, 21), (0.0409455684399061, 36), (0.0377900402602333, 29), (0.0369618452652774, 11)]
62	Denon_Point	[(0.1251452261458649, 10), (0.0817208300433207, 15), (0.0671471969882034, 16), (0.0613977599781732, 18), (0.0583170586373159, 1), (0.0478875740230097, 13), (0.044832096462733, 33), (0.0447062230584801, 5), (0.0438772759818216, 11), (0.0430331895297012, 38)]
63	Diderot_Jacques	[(0.1525449329011372, 12), (0.1045183513056826, 10), (0.1018684640693843, 38), (0.0527768492294826, 13), (0.0474647678687464, 11), (0.0474233038617977, 16), (0.0426149802681857, 37), (0.0263668763550416, 6), (0.0259280384594233, 36), (0.0250465033198065, 23)]
64	Diderot_Neveu	[(0.1562061060057291, 10), (0.1147063956384534, 12), (0.0789346784140016, 20), (0.0555837624624417, 24), (0.0494825312062201, 11), (0.0445193273269092, 23), (0.0318681811204522, 5), (0.0318501446656936, 13), (0.029660169670788, 37), (0.0285525570549345, 6)]
65	Diderot_Oiseau	[(0.1494401819272614, 39), (0.1380535320994516, 10), (0.0591431607978927, 23), (0.0569316267326473, 13), (0.0457854327795141, 16), (0.0429145828731677, 6), (0.0388925366743066, 36), (0.0387546955245914, 5), (0.0318563746398799, 11), (0.0301910943912506, 24)]
